transaction_id,transaction_amount,transaction_type,user_upi_id,transaction_year,transaction_month,transaction_date,transaction_time,Merchant_id,initiation_channel,geo_coordinates_latitude,geo_coordinates_longitude,remote_access_detected,Fraud Type,fraud_label,label_confidence
TXN002973,15188,PAY,user030@okbank,2026,1,03/01/26,10:44:00,MER0165,QR,12.9553233261,77.505017683,No,NONE,No,0.23
TXN001329,14886,PAY,user049@okbank,2026,5,15/05/26,22:42:00,MER0096,MOBILE,13.0186511718,77.622689146,No,NONE,No,0.35
TXN004844,15270,PAY,user005@okbank,2026,3,02/03/26,14:46:00,MER0144,IN_APP,13.0445778005,77.5389255962,No,NONE,No,0.25
TXN003131,33622,PAY,user050@okbank,2026,6,03/06/26,1:58:00,MER0123,IN_APP,12.9596699679,77.5787484013,No,NONE,No,0.33
TXN002936,100,PAY,user026@okbank,2026,1,27/01/26,4:01:00,MER0007,VPA,12.9827695935,77.5333259895,No,NONE,No,0.23
TXN001669,25331,PAY,user003@okbank,2026,5,06/05/26,20:23:00,MER0134,VPA,12.9565125377,77.6216539449,No,NONE,No,0.27
TXN003557,100,PAY,user020@okbank,2026,6,15/06/26,17:01:00,MER0118,VPA,12.9450826977,77.608168918,No,NONE,No,0.12
TXN000684,22761,PAY,user046@okbank,2026,1,16/01/26,18:48:00,MER0010,INTENT,13.0469143332,77.6425485215,No,NONE,No,0.21
TXN004513,16495,PAY,user027@okbank,2026,6,27/06/26,6:37:00,MER0082,COLLECT,12.9834990801,77.6401845238,No,NONE,No,0.05
TXN004538,12142,PAY,user011@okbank,2026,2,24/02/26,10:55:00,MER0163,MOBILE,12.9089008715,77.5609508144,No,NONE,No,0.25
TXN002977,15205,PAY,user003@okbank,2026,5,21/05/26,8:10:00,MER0199,QR,13.0066608524,77.5276135039,No,NONE,No,0.46
TXN004694,11978,PAY,user004@okbank,2026,5,11/05/26,11:28:00,MER0019,ACCOUNT_IFSC,12.9479831797,77.5361727736,No,NONE,No,0.39
TXN004060,11114,PAY,user022@okbank,2026,5,15/05/26,1:00:00,MER0160,MANDATE,12.997932874,77.5770860423,No,NONE,No,0.19
TXN003512,17661,PAY,user031@okbank,2026,6,20/06/26,9:40:00,MER0117,VPA,12.9338474298,77.6072059535,No,NONE,No,0.53
TXN004405,18337,PAY,user002@okbank,2026,2,06/02/26,14:44:00,MER0090,COLLECT,13.0248445339,77.5842510583,No,NONE,No,0.58
TXN004157,100,PAY,user008@okbank,2026,6,07/06/26,5:26:00,MER0137,COLLECT,12.9531748609,77.6356437401,No,NONE,No,0.29
TXN003092,7201,PAY,user020@okbank,2026,2,18/02/26,15:52:00,MER0138,IN_APP,12.9580228283,77.6006076371,No,NONE,No,0.12
TXN004790,100,PAY,user046@okbank,2026,3,08/03/26,11:46:00,MER0160,IN_APP,12.9972835192,77.5325897113,Yes,NONE,No,0.34
TXN000952,12517,PAY,user025@okbank,2026,3,21/03/26,15:57:00,MER0092,MOBILE,12.9949479706,77.5447601561,No,NONE,No,0.23
TXN001849,15106,PAY,user049@okbank,2026,3,21/03/26,21:34:00,MER0176,IN_APP,12.9376275648,77.6365608799,No,NONE,No,0.5
TXN003194,25377,PAY,user044@okbank,2026,6,26/06/26,7:52:00,MER0030,IN_APP,12.9915706839,77.552400499,No,NONE,No,0.25
TXN003753,9256,PAY,user006@okbank,2026,1,27/01/26,4:55:00,MER0182,QR,13.0009982153,77.514717242,No,NONE,No,0.15
TXN000921,19362,PAY,user050@okbank,2026,4,20/04/26,5:28:00,MER0039,INTENT,12.9548903088,77.607373335,No,NONE,No,0.58
TXN003634,18771,PAY,user044@okbank,2026,2,18/02/26,15:50:00,MER0038,VPA,13.0805040547,77.5717749038,No,NONE,No,0.2
TXN004962,143,PAY,user014@okbank,2026,4,02/04/26,14:37:00,MER0034,QR,12.9432512659,77.5796957367,No,NONE,No,0.16
TXN003893,12494,PAY,user018@okbank,2026,2,19/02/26,7:16:00,MER0012,VPA,12.9474288047,77.6238769951,No,NONE,No,0.27
TXN003756,43392,PAY,user036@okbank,2026,6,22/06/26,3:20:00,MER0188,VPA,13.0135652037,77.5719626591,No,NONE,No,0.24
TXN003658,100,PAY,user010@okbank,2026,5,05/05/26,11:34:00,MER0190,QR,12.890212813,77.561724889,No,NONE,No,0.57
TXN001202,15187,PAY,user011@okbank,2026,4,06/04/26,10:41:00,MER0089,MANDATE,13.1201500845,77.5942960253,No,NONE,No,0.17
TXN004324,28664,PAY,user036@okbank,2026,6,15/06/26,16:17:00,MER0098,QR,12.9325965181,77.619393346,No,NONE,No,0.16
TXN004251,13935,PAY,user049@okbank,2026,3,08/03/26,6:32:00,MER0176,QR,13.0285893449,77.5898603613,No,NONE,No,0.4
TXN002020,100,PAY,user033@okbank,2026,4,19/04/26,9:49:00,MER0074,IN_APP,13.0050983054,77.5671983408,No,NONE,No,0.36
TXN002370,3669,PAY,user019@okbank,2026,1,24/01/26,0:00:00,MER0028,ACCOUNT_IFSC,12.9433354028,77.6531956685,No,NONE,No,0.38
TXN001631,26982,PAY,user024@okbank,2026,5,27/05/26,7:09:00,MER0025,COLLECT,13.0436229325,77.6209798459,No,NONE,No,0.04
TXN003544,27618,PAY,user013@okbank,2026,5,24/05/26,2:17:00,MER0149,ACCOUNT_IFSC,12.9647499901,77.6285987965,No,NONE,No,0.33
TXN004074,22250,PAY,user041@okbank,2026,6,19/06/26,8:06:00,MER0021,ACCOUNT_IFSC,13.0193264113,77.5992419255,No,NONE,No,0.14
TXN003889,1237,PAY,user017@okbank,2026,4,06/04/26,9:22:00,MER0087,COLLECT,12.9627476682,77.5702820095,No,NONE,No,0.09
TXN000672,12303,PAY,user012@okbank,2026,2,12/02/26,9:25:00,MER0021,VPA,12.9316574458,77.5561758025,No,NONE,No,0.23
TXN004026,25695,PAY,user021@okbank,2026,3,01/03/26,5:41:00,MER0188,INTENT,13.0310899709,77.6589050416,No,NONE,No,0.51
TXN003743,15907,PAY,user001@okbank,2026,4,13/04/26,7:24:00,MER0147,IN_APP,12.9173023698,77.6066800124,No,NONE,No,0.18
TXN004506,26802,PAY,user048@okbank,2026,5,03/05/26,12:57:00,MER0167,INTENT,13.0127200038,77.6341706369,No,NONE,No,0.32
TXN003742,32528,PAY,user024@okbank,2026,5,02/05/26,20:29:00,MER0098,COLLECT,13.0952818827,77.5700183857,No,NONE,No,0.18
TXN002426,6126,PAY,user024@okbank,2026,3,11/03/26,2:30:00,MER0011,COLLECT,13.0197436766,77.5815713548,Yes,NONE,No,0.2
TXN001441,3538,PAY,user013@okbank,2026,6,16/06/26,8:54:00,MER0049,COLLECT,12.962308694,77.6346346854,No,NONE,No,0.36
TXN000053,86347,PAY,user032@okbank,2026,1,14/01/26,9:10:00,MER0176,IN_APP,12.974360653,77.6046091036,No,COLLECT_REQUEST_FRAUD,Yes,0.7
TXN003270,8665,PAY,user043@okbank,2026,3,10/03/26,3:19:00,MER0046,VPA,12.9104255554,77.6313814078,No,NONE,No,0.15
TXN001267,16522,PAY,user034@okbank,2026,3,16/03/26,15:08:00,MER0016,IN_APP,13.004962635,77.6052953501,No,NONE,No,0.12
TXN003329,16951,PAY,user009@okbank,2026,6,17/06/26,7:56:00,MER0136,COLLECT,12.9858645087,77.6028044453,No,NONE,No,0.22
TXN000893,23285,PAY,user033@okbank,2026,2,01/02/26,10:34:00,MER0046,COLLECT,12.9464444935,77.5649713732,No,NONE,No,0.08
TXN003717,8149,PAY,user029@okbank,2026,3,10/03/26,1:13:00,MER0151,MANDATE,12.9296132931,77.5471321065,No,NONE,No,0.23
TXN000254,8676,PAY,user020@okbank,2026,2,06/02/26,10:18:00,MER0142,VPA,13.0364306479,77.6038640799,No,NONE,No,0.44
TXN000801,23751,PAY,user008@okbank,2026,3,01/03/26,2:18:00,MER0017,ACCOUNT_IFSC,12.9675998356,77.6296710352,No,NONE,No,0.22
TXN001501,100,PAY,user046@okbank,2026,3,03/03/26,7:04:00,MER0094,INTENT,12.9916876217,77.53541729,No,NONE,No,0.21
TXN004141,27396,PAY,user038@okbank,2026,4,19/04/26,6:05:00,MER0105,VPA,12.9366382273,77.6704414402,No,NONE,No,0.33
TXN004640,9779,PAY,user037@okbank,2026,2,08/02/26,15:01:00,MER0064,COLLECT,12.9446836263,77.5769615427,No,NONE,No,0.23
TXN000909,17770,PAY,user021@okbank,2026,1,17/01/26,6:31:00,MER0026,INTENT,13.0238222346,77.5623909901,No,NONE,No,0.4
TXN004269,3889,PAY,user028@okbank,2026,5,13/05/26,17:27:00,MER0083,ACCOUNT_IFSC,12.8791358909,77.6128059886,No,NONE,No,0.16
TXN001840,40034,PAY,user039@okbank,2026,1,12/01/26,15:18:00,MER0121,COLLECT,12.9147619308,77.611115163,No,NONE,No,0.24
TXN003849,24022,PAY,user032@okbank,2026,4,06/04/26,21:19:00,MER0184,ACCOUNT_IFSC,12.9519706812,77.6313368444,No,NONE,No,0.22
TXN003235,19275,PAY,user034@okbank,2026,2,05/02/26,20:37:00,MER0133,COLLECT,13.0544606571,77.6885237975,No,NONE,No,0.47
TXN004215,25863,PAY,user017@okbank,2026,1,24/01/26,6:40:00,MER0193,VPA,12.9745295415,77.5368177994,No,NONE,No,0.02
TXN002919,26858,PAY,user031@okbank,2026,4,20/04/26,22:05:00,MER0083,INTENT,13.0074729973,77.5496541835,No,NONE,No,0.41
TXN002210,100,PAY,user026@okbank,2026,2,16/02/26,18:10:00,MER0008,QR,12.9762837571,77.6023575508,No,NONE,No,0.25
TXN000891,5892,PAY,user019@okbank,2026,1,16/01/26,5:36:00,MER0152,MANDATE,12.9349134381,77.7201514441,No,NONE,No,0.02
TXN003457,5492,PAY,user022@okbank,2026,5,15/05/26,14:02:00,MER0154,INTENT,13.0569458332,77.542479404,No,NONE,No,0.38
TXN002583,10324,PAY,user008@okbank,2026,5,22/05/26,8:21:00,MER0110,MANDATE,13.009882454,77.6115046889,No,NONE,No,0.28
TXN004206,9187,PAY,user035@okbank,2026,4,06/04/26,16:11:00,MER0196,COLLECT,12.9638091048,77.6252953442,No,NONE,No,0.38
TXN004900,19596,PAY,user044@okbank,2026,3,03/03/26,15:19:00,MER0032,MANDATE,12.9279678103,77.5921598698,No,NONE,No,0.14
TXN001153,29549,PAY,user006@okbank,2026,2,23/02/26,4:28:00,MER0143,VPA,12.9421064067,77.6413624243,No,NONE,No,0.12
TXN004500,3113,PAY,user031@okbank,2026,3,12/03/26,1:06:00,MER0114,INTENT,13.0397468393,77.549033481,No,NONE,No,0.16
TXN002927,19233,PAY,user006@okbank,2026,4,01/04/26,3:50:00,MER0111,QR,12.9411650571,77.5659380467,No,NONE,No,0.34
TXN002010,16913,PAY,user001@okbank,2026,2,14/02/26,8:17:00,MER0095,INTENT,12.8924936384,77.5985073075,No,NONE,No,0.34
TXN002510,20195,PAY,user039@okbank,2026,5,19/05/26,2:27:00,MER0081,VPA,12.9723972333,77.4558497758,No,NONE,No,0.16
TXN000069,56233,PAY,user029@okbank,2026,3,11/03/26,4:23:00,MER0056,IN_APP,12.9459837562,77.5998143471,No,COLLECT_REQUEST_FRAUD,Yes,0.75
TXN003117,25683,PAY,user003@okbank,2026,2,19/02/26,1:17:00,MER0063,ACCOUNT_IFSC,12.9755458138,77.5698058747,No,NONE,No,0.25
TXN000956,6656,PAY,user050@okbank,2026,3,17/03/26,22:14:00,MER0157,COLLECT,12.9159376022,77.6030838364,Yes,NONE,No,0.19
TXN003087,3987,PAY,user020@okbank,2026,1,11/01/26,6:24:00,MER0188,VPA,12.9699512759,77.5688641173,No,NONE,No,0.02
TXN004293,20405,PAY,user037@okbank,2026,6,03/06/26,15:50:00,MER0041,QR,12.9679618592,77.6676256593,No,NONE,No,0.17
TXN002153,30352,PAY,user044@okbank,2026,3,26/03/26,8:34:00,MER0198,QR,12.9754839817,77.6104443166,No,NONE,No,0.23
TXN004943,37990,PAY,user028@okbank,2026,2,15/02/26,3:14:00,MER0143,QR,13.0143839189,77.6733837332,No,NONE,No,0.34
TXN004557,18728,PAY,user021@okbank,2026,3,01/03/26,3:50:00,MER0166,IN_APP,12.9708298111,77.6476200158,No,NONE,No,0.28
TXN002677,27647,PAY,user010@okbank,2026,3,26/03/26,16:12:00,MER0167,ACCOUNT_IFSC,12.873928823,77.5348768726,No,NONE,No,0.18
TXN003504,22335,PAY,user018@okbank,2026,4,27/04/26,1:09:00,MER0132,VPA,13.0678325449,77.526207159,No,NONE,No,0.02
TXN001581,35765,PAY,user048@okbank,2026,2,11/02/26,15:23:00,MER0166,MANDATE,12.9810253039,77.6078451703,No,NONE,No,0.45
TXN001638,100,PAY,user005@okbank,2026,3,03/03/26,11:36:00,MER0045,IN_APP,12.9557627481,77.6490549689,No,NONE,No,0.38
TXN003060,29116,PAY,user031@okbank,2026,5,18/05/26,15:36:00,MER0155,IN_APP,13.0244370992,77.608291889,No,NONE,No,0.26
TXN001898,1272,PAY,user032@okbank,2026,5,07/05/26,14:03:00,MER0110,MANDATE,12.9731008907,77.6940752739,No,NONE,No,0.24
TXN000506,29871,PAY,user037@okbank,2026,4,05/04/26,16:31:00,MER0084,ACCOUNT_IFSC,12.9250541905,77.5539510163,No,NONE,No,0.26
TXN000373,21133,PAY,user005@okbank,2026,1,08/01/26,0:39:00,MER0103,QR,12.8960585752,77.6531463421,No,NONE,No,0.52
TXN002159,26104,PAY,user046@okbank,2026,5,16/05/26,5:10:00,MER0033,COLLECT,13.0312002303,77.6397987336,No,NONE,No,0.14
TXN004487,15414,PAY,user049@okbank,2026,1,05/01/26,11:35:00,MER0081,MOBILE,13.0346319007,77.6372184142,No,NONE,No,0.27
TXN000406,29632,PAY,user026@okbank,2026,2,10/02/26,6:34:00,MER0140,INTENT,12.9874371157,77.5361984024,No,NONE,No,0.43
TXN001971,10498,PAY,user035@okbank,2026,2,23/02/26,13:28:00,MER0162,INTENT,12.9590188088,77.6073046036,No,NONE,No,0.21
TXN003942,21708,PAY,user010@okbank,2026,2,26/02/26,20:20:00,MER0124,COLLECT,12.9255258788,77.5285736767,No,NONE,No,0.26
TXN001947,2023,PAY,user003@okbank,2026,3,03/03/26,12:06:00,MER0144,INTENT,12.9458498198,77.6142790447,No,NONE,No,0.35
TXN004831,24545,PAY,user017@okbank,2026,2,10/02/26,12:21:00,MER0092,MOBILE,12.9716111341,77.6431114653,No,NONE,No,0.26
TXN003775,12366,PAY,user006@okbank,2026,2,26/02/26,2:54:00,MER0002,VPA,13.0230948154,77.6362302741,No,NONE,No,0.24
TXN003806,31121,PAY,user019@okbank,2026,3,26/03/26,8:27:00,MER0045,COLLECT,12.9898061297,77.5041048304,No,NONE,No,0.23
TXN003525,28363,PAY,user018@okbank,2026,3,05/03/26,0:57:00,MER0014,QR,12.9515268378,77.6088725104,No,NONE,No,0.4
TXN002602,33972,PAY,user007@okbank,2026,3,12/03/26,19:34:00,MER0191,QR,12.9946155756,77.6026938353,No,NONE,No,0.45
TXN004877,20435,PAY,user035@okbank,2026,2,09/02/26,13:30:00,MER0135,IN_APP,13.0007026254,77.5558019415,No,NONE,No,0.39
TXN004388,17917,PAY,user045@okbank,2026,5,04/05/26,0:13:00,MER0004,VPA,12.9407684188,77.5686311274,No,NONE,No,0.26
TXN003392,22845,PAY,user029@okbank,2026,2,12/02/26,20:05:00,MER0134,INTENT,12.9557562252,77.5301498411,No,NONE,No,0.26
TXN000883,9312,PAY,user001@okbank,2026,6,04/06/26,5:10:00,MER0135,IN_APP,13.0127214849,77.597429608,No,NONE,No,0.35
TXN001538,19011,PAY,user019@okbank,2026,3,18/03/26,9:14:00,MER0163,MOBILE,12.8512290995,77.6179220278,No,NONE,No,0.34
TXN000845,45363,PAY,user038@okbank,2026,2,17/02/26,11:42:00,MER0140,QR,12.9799719522,77.629170165,No,NONE,No,0.2
TXN002950,25606,PAY,user024@okbank,2026,6,16/06/26,16:48:00,MER0046,MANDATE,13.0247207691,77.5994697019,No,NONE,No,0.31
TXN004695,100,PAY,user050@okbank,2026,3,03/03/26,4:52:00,MER0005,IN_APP,13.0009129804,77.5158659026,No,NONE,No,0.08
TXN002721,34383,PAY,user048@okbank,2026,1,14/01/26,5:25:00,MER0190,VPA,12.9149198163,77.5338267609,No,NONE,No,0.02
TXN001140,14993,PAY,user014@okbank,2026,5,01/05/26,6:52:00,MER0132,VPA,13.0675200732,77.521939429,No,NONE,No,0.15
TXN003527,17167,PAY,user014@okbank,2026,1,25/01/26,1:38:00,MER0075,ACCOUNT_IFSC,12.9756134365,77.550605516,No,NONE,No,0.52
TXN000704,20779,PAY,user026@okbank,2026,1,11/01/26,16:49:00,MER0024,ACCOUNT_IFSC,12.9436750119,77.5271331962,No,NONE,No,0.16
TXN003324,15984,PAY,user020@okbank,2026,2,15/02/26,1:20:00,MER0165,COLLECT,12.9883953947,77.5933760072,No,NONE,No,0.13
TXN002305,38014,PAY,user026@okbank,2026,4,28/04/26,7:56:00,MER0039,MOBILE,12.9572904987,77.5921264596,No,NONE,No,0.22
TXN000528,100,PAY,user027@okbank,2026,4,19/04/26,22:23:00,MER0032,MOBILE,12.9443462616,77.5721592803,No,NONE,No,0.38
TXN000056,60675,PAY,user045@okbank,2026,1,10/01/26,23:53:00,MER0170,IN_APP,12.9911391109,77.6111212956,No,FAKE_CUSTOMER_CARE,Yes,0.6
TXN000326,16869,PAY,user035@okbank,2026,6,23/06/26,4:07:00,MER0190,MANDATE,13.0443100044,77.6739131257,No,NONE,No,0.41
TXN000476,26324,PAY,user049@okbank,2026,2,23/02/26,0:06:00,MER0159,ACCOUNT_IFSC,13.0601122327,77.516722875,No,NONE,No,0.33
TXN003280,22296,PAY,user047@okbank,2026,6,12/06/26,6:19:00,MER0052,INTENT,13.001784636,77.6391098471,No,NONE,No,0.26
TXN002035,100,PAY,user026@okbank,2026,4,06/04/26,16:48:00,MER0080,QR,12.9031064811,77.7153643521,No,NONE,No,0.36
TXN000709,24152,PAY,user041@okbank,2026,5,21/05/26,21:48:00,MER0137,IN_APP,12.9541173794,77.5582734858,No,NONE,No,0.24
TXN001305,19115,PAY,user013@okbank,2026,2,21/02/26,9:45:00,MER0143,ACCOUNT_IFSC,13.0043947024,77.5823367181,No,NONE,No,0.33
TXN003013,16763,PAY,user002@okbank,2026,4,20/04/26,0:30:00,MER0130,IN_APP,13.0215346809,77.6078990025,No,NONE,No,0.26
TXN004425,23642,PAY,user036@okbank,2026,3,04/03/26,4:29:00,MER0051,MOBILE,12.9285361139,77.6352946118,No,NONE,No,0.33
TXN000492,8190,PAY,user022@okbank,2026,6,17/06/26,6:59:00,MER0072,QR,12.9790731001,77.50866309,No,NONE,No,0.47
TXN003073,4648,PAY,user033@okbank,2026,5,25/05/26,6:33:00,MER0140,COLLECT,12.8963532479,77.6085699207,No,NONE,No,0.28
TXN001106,26419,PAY,user011@okbank,2026,5,22/05/26,23:41:00,MER0060,MOBILE,12.9893612666,77.6397761091,No,NONE,No,0.32
TXN002772,34685,PAY,user011@okbank,2026,3,19/03/26,2:02:00,MER0187,INTENT,12.9518728507,77.559606485,No,NONE,No,0.4
TXN000034,29794,PAY,user001@okbank,2026,1,06/01/26,3:50:00,MER0124,MOBILE,12.9377781649,77.5517840481,No,ACCOUNT_TAKEOVER,Yes,0.58
TXN003011,32859,PAY,user016@okbank,2026,4,01/04/26,8:02:00,MER0083,MANDATE,12.9976223658,77.5838549999,No,NONE,No,0.23
TXN002655,26479,PAY,user037@okbank,2026,3,11/03/26,17:01:00,MER0142,VPA,12.9633805884,77.6540468806,No,NONE,No,0.41
TXN001367,26124,PAY,user016@okbank,2026,3,07/03/26,15:45:00,MER0143,COLLECT,12.9873420434,77.6695548589,No,NONE,No,0.22
TXN003543,3353,PAY,user021@okbank,2026,6,17/06/26,1:35:00,MER0126,INTENT,13.0022082132,77.5766939384,No,NONE,No,0.42
TXN002660,18153,PAY,user050@okbank,2026,6,17/06/26,12:20:00,MER0036,MANDATE,13.0683024938,77.589700779,No,NONE,No,0.02
TXN004179,100,PAY,user005@okbank,2026,3,02/03/26,6:16:00,MER0123,COLLECT,12.9736322573,77.6258667569,No,NONE,No,0.3
TXN003761,8155,PAY,user001@okbank,2026,4,01/04/26,21:39:00,MER0008,INTENT,12.8870303587,77.5785902798,No,NONE,No,0.15
TXN001490,100,PAY,user002@okbank,2026,4,27/04/26,22:09:00,MER0147,IN_APP,12.9288096578,77.5852211026,No,NONE,No,0.5
TXN001528,30500,PAY,user050@okbank,2026,1,07/01/26,5:43:00,MER0061,MANDATE,12.9236225523,77.5943434614,No,NONE,No,0.33
TXN002462,30907,PAY,user018@okbank,2026,2,07/02/26,20:18:00,MER0181,VPA,12.9861483025,77.5168126925,No,NONE,No,0.27
TXN004382,17282,PAY,user038@okbank,2026,2,24/02/26,19:15:00,MER0083,MANDATE,12.9442765419,77.5464862571,No,NONE,No,0.44
TXN002154,100,PAY,user025@okbank,2026,6,08/06/26,10:47:00,MER0160,ACCOUNT_IFSC,12.9789227765,77.5698071371,No,NONE,No,0.15
TXN000968,7643,PAY,user007@okbank,2026,6,06/06/26,13:45:00,MER0157,ACCOUNT_IFSC,12.8918641077,77.5786751506,No,NONE,No,0.4
TXN003421,26409,PAY,user040@okbank,2026,2,12/02/26,12:29:00,MER0076,QR,13.0214813663,77.6245089357,Yes,NONE,No,0.19
TXN003444,30379,PAY,user040@okbank,2026,1,01/01/26,21:45:00,MER0068,IN_APP,12.9248025601,77.5938860623,No,NONE,No,0.3
TXN004682,13490,PAY,user021@okbank,2026,3,12/03/26,15:32:00,MER0143,VPA,12.9736783386,77.5767917893,No,NONE,No,0.48
TXN004539,12601,PAY,user033@okbank,2026,1,24/01/26,5:41:00,MER0170,COLLECT,12.948388082,77.5108013532,No,NONE,No,0.2
TXN002653,13758,PAY,user027@okbank,2026,1,26/01/26,22:32:00,MER0136,COLLECT,12.9402082452,77.6324836029,No,NONE,No,0.27
TXN002249,11317,PAY,user020@okbank,2026,6,28/06/26,15:16:00,MER0106,IN_APP,12.8141440828,77.5763245146,No,NONE,No,0.13
TXN003812,17982,PAY,user032@okbank,2026,1,19/01/26,17:44:00,MER0034,COLLECT,13.0082045086,77.6272614641,No,NONE,No,0.39
TXN003823,25037,PAY,user002@okbank,2026,5,25/05/26,22:51:00,MER0134,COLLECT,13.0491151263,77.5718804859,No,NONE,No,0.29
TXN002270,933,PAY,user028@okbank,2026,6,03/06/26,14:35:00,MER0126,INTENT,12.9722711587,77.639106016,No,NONE,No,0.3
TXN004540,11153,PAY,user050@okbank,2026,6,08/06/26,5:54:00,MER0078,INTENT,12.9260427315,77.5799002859,No,NONE,No,0.38
TXN000930,27592,PAY,user009@okbank,2026,1,12/01/26,18:11:00,MER0034,MOBILE,13.0542050988,77.6174466194,No,NONE,No,0.16
TXN000866,3913,PAY,user030@okbank,2026,3,10/03/26,3:33:00,MER0178,ACCOUNT_IFSC,12.9746309967,77.5351927042,No,NONE,No,0.2
TXN004471,11233,PAY,user035@okbank,2026,1,08/01/26,16:19:00,MER0024,IN_APP,12.9744902312,77.6675502536,No,NONE,No,0.11
TXN002703,4681,PAY,user007@okbank,2026,4,01/04/26,0:41:00,MER0075,QR,13.0166305233,77.6425461379,No,NONE,No,0.32
TXN003983,21611,PAY,user003@okbank,2026,4,13/04/26,0:52:00,MER0044,QR,13.0231390392,77.6012432954,No,NONE,No,0.33
TXN001782,10444,PAY,user020@okbank,2026,1,05/01/26,6:32:00,MER0122,COLLECT,12.8910337669,77.6102244331,No,NONE,No,0.44
TXN003869,100,PAY,user025@okbank,2026,2,10/02/26,2:08:00,MER0116,IN_APP,13.0120349804,77.6286139409,No,NONE,No,0.09
TXN004217,15982,PAY,user032@okbank,2026,3,03/03/26,18:39:00,MER0112,COLLECT,12.9453207379,77.5369405268,No,NONE,No,0.48
TXN004865,5234,PAY,user048@okbank,2026,6,05/06/26,18:50:00,MER0077,ACCOUNT_IFSC,12.9467322515,77.5708630089,No,NONE,No,0.29
TXN000844,100,PAY,user035@okbank,2026,6,28/06/26,13:16:00,MER0075,MOBILE,12.9837275747,77.5662480254,No,NONE,No,0.39
TXN001663,28040,PAY,user013@okbank,2026,3,16/03/26,19:49:00,MER0038,VPA,12.9875451873,77.5507199765,No,NONE,No,0.02
TXN000436,25958,PAY,user022@okbank,2026,4,15/04/26,9:04:00,MER0004,MOBILE,12.8957362591,77.6014701825,No,NONE,No,0.03
TXN004597,32848,PAY,user030@okbank,2026,2,08/02/26,9:17:00,MER0148,MOBILE,13.0549891723,77.6583433793,No,NONE,No,0.09
TXN001855,18563,PAY,user019@okbank,2026,3,27/03/26,6:30:00,MER0124,MOBILE,12.9791854617,77.6059342137,No,NONE,No,0.33
TXN004421,4881,PAY,user005@okbank,2026,3,17/03/26,0:07:00,MER0190,QR,12.9447450158,77.5134598447,No,NONE,No,0.45
TXN003449,24495,PAY,user011@okbank,2026,6,20/06/26,6:09:00,MER0124,INTENT,13.0166507745,77.4717019178,No,NONE,No,0.31
TXN000790,7092,PAY,user044@okbank,2026,5,16/05/26,21:34:00,MER0156,MOBILE,12.9732391361,77.613313499,No,NONE,No,0.08
TXN003872,28149,PAY,user001@okbank,2026,4,26/04/26,1:56:00,MER0123,QR,13.0078706502,77.5590169163,No,NONE,No,0.41
TXN004155,7081,PAY,user040@okbank,2026,1,27/01/26,17:44:00,MER0162,QR,13.0060339826,77.6567410381,No,NONE,No,0.5
TXN000343,7891,PAY,user035@okbank,2026,6,16/06/26,10:07:00,MER0085,IN_APP,12.8679146706,77.5906653329,No,NONE,No,0.11
TXN003432,15982,PAY,user009@okbank,2026,5,08/05/26,13:22:00,MER0180,QR,12.9633842721,77.6185693383,No,NONE,No,0.39
TXN003041,8017,PAY,user005@okbank,2026,1,15/01/26,22:15:00,MER0072,IN_APP,12.9686010948,77.4831883629,No,NONE,No,0.5
TXN004981,19596,PAY,user018@okbank,2026,6,21/06/26,11:33:00,MER0120,ACCOUNT_IFSC,13.0454616025,77.5614842873,No,NONE,No,0.22
TXN001987,7057,PAY,user025@okbank,2026,6,05/06/26,20:39:00,MER0094,VPA,12.9406826856,77.5817274686,No,NONE,No,0.29
TXN000047,77636,PAY,user034@okbank,2026,5,14/05/26,23:28:00,MER0125,QR,12.9412965829,77.6486077573,No,TASK_SCAM,Yes,0.84
TXN002309,17742,PAY,user030@okbank,2026,3,16/03/26,8:11:00,MER0171,VPA,13.1065870045,77.5590747547,No,NONE,No,0.38
TXN002766,22977,PAY,user037@okbank,2026,3,25/03/26,6:26:00,MER0032,IN_APP,12.9053344114,77.6243442759,No,NONE,No,0.24
TXN001358,25192,PAY,user008@okbank,2026,6,14/06/26,17:32:00,MER0174,IN_APP,12.931840022,77.6072009728,No,NONE,No,0.23
TXN000669,25138,PAY,user042@okbank,2026,5,05/05/26,4:43:00,MER0176,INTENT,13.0181355659,77.601234103,No,NONE,No,0.19
TXN002572,19183,PAY,user015@okbank,2026,3,18/03/26,21:28:00,MER0103,VPA,12.8954786266,77.5941888394,No,NONE,No,0.27
TXN003678,17964,PAY,user028@okbank,2026,6,03/06/26,0:11:00,MER0115,QR,13.01349445,77.5391030557,No,NONE,No,0.38
TXN001444,27705,PAY,user045@okbank,2026,1,14/01/26,4:55:00,MER0132,IN_APP,12.971404677,77.5372903398,No,NONE,No,0.3
TXN004010,26395,PAY,user024@okbank,2026,2,03/02/26,3:59:00,MER0010,MANDATE,12.9656110536,77.538822386,No,NONE,No,0.28
TXN004358,100,PAY,user021@okbank,2026,6,19/06/26,15:59:00,MER0027,VPA,13.031198906,77.6318348062,No,NONE,No,0.36
TXN004608,19114,PAY,user037@okbank,2026,4,08/04/26,14:54:00,MER0117,ACCOUNT_IFSC,12.9648489651,77.6687395693,No,NONE,No,0.17
